timestamp,net_load,total_cost,solve_time,balance_error,limit_violations,ramp_violations,total_generation,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 08:15:00,169.9415045878133,6669.5,0.00028014183044433594,40.05849541218669,0.0,20.4609868562749,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:20:00,196.3371082079344,6669.5,0.0003333091735839844,13.662891792065608,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:25:00,259.97689160590124,8400.02245581373,0.00028634071350097656,0.0,0.0,9.918474572712938,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:30:00,144.55471056132478,6669.5,0.0002849102020263672,65.44528943867522,0.0,9.918474572712938,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:35:00,367.7131777977804,12180.643985943476,0.0002849102020263672,0.0,0.0,52.38748034284259,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:40:00,303.56085296767554,9921.202930181867,0.000286102294921875,5.684341886080802e-14,0.0,14.149947025623561,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:45:00,281.2647036213039,9141.616668602288,0.0003132820129394531,0.0,0.0,1.6555667310445443,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:50:00,355.90185786940185,11762.827303773933,0.0004317760467529297,0.0,0.0,17.279746739959805,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:55:00,302.8127523661607,9894.9980184792,0.00043845176696777344,0.0,0.0,10.847493613321447,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:00:00,353.5758875910394,11680.64477961735,0.0002918243408203125,0.0,0.0,10.153174152073902,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:05:00,266.3591441124888,8622.077723271574,0.0002849102020263672,0.0,0.0,21.034847868488598,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:10:00,208.9758352289749,6669.5,0.000286102294921875,1.024164771025113,0.0,11.823624506545897,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:15:00,335.4912645989388,11042.756720652364,0.0002903938293457031,5.684341886080802e-14,0.0,35.555137748857376,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:20:00,317.5315911000855,10411.184505660722,0.00028324127197265625,0.0,0.0,0.3610963750941494,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:25:00,222.4718894147088,7099.978183465017,0.0002834796905517578,0.0,0.0,23.376029339037856,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:30:00,471.4698441342216,15886.312234901694,0.0002846717834472656,5.684341886080802e-14,0.0,105.81936996896509,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:35:00,221.0803436593134,7051.902303599845,0.0002799034118652344,0.0,0.0,106.85783695493627,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:40:00,430.4070071247989,14412.163331830769,0.00028204917907714844,0.0,0.0,79.34974878008086,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:45:00,387.7191855604098,12890.218388011503,0.00027871131896972656,5.684341886080802e-14,0.0,7.742632847090647,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:50:00,175.19162770907798,6669.5,0.00028324127197265625,34.80837229092202,0.0,62.838379844695,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 09:55:00,318.9117366713637,10459.651420497803,0.00030040740966796875,5.684341886080802e-14,0.0,27.51096500787358,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:00:00,204.97490165003995,6669.5,0.00031065940856933594,5.025098349960047,0.0,27.51096500787358,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:05:00,517.0704277408574,17535.016939209414,0.00030684471130371094,0.0,0.0,149.1570365836232,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:10:00,214.93639237822055,6839.7742323858865,0.000308990478515625,0.0,0.0,145.4731616591331,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:15:00,227.64582391480872,7278.83024008613,0.00030684471130371094,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:20:00,351.4694798974932,11606.247494076435,0.0003032684326171875,0.0,0.0,34.68399892577583,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:25:00,196.4089474954898,6669.5,0.00028204917907714844,13.591052504510202,0.0,43.90196657575001,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:30:00,425.24877677061977,14227.686669405117,0.0002830028533935547,5.684341886080802e-14,0.0,82.44339003649148,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:35:00,319.6188784206872,10484.48864469492,0.00028061866760253906,0.0,0.0,26.531311812630747,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:40:00,399.07029994603454,13293.869880559025,0.0002799034118652344,0.0,0.0,18.716841398191946,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:45:00,360.1476002499174,11912.922587094106,0.00028061866760253906,0.0,0.0,6.618715911681477,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:50:00,201.1650060460576,6669.5,0.0002913475036621094,8.834993953942387,0.0,48.43531299569787,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 10:55:00,255.0992360133508,8230.47798001091,0.00028324127197265625,0.0,0.0,8.462458029992973,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:00:00,432.9777894413013,14504.162232242255,0.0002815723419189453,0.0,0.0,62.921631715195794,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:05:00,376.8174314880818,12503.261628502049,0.0002815723419189453,5.684341886080802e-14,0.0,11.76428535664732,210.0,50.0,30.0,20.0,10.0,100.0
